2016,01,17,00,7.0,-10.4,67.0,0.01,15.0,10.57423
2016,01,17,01,6.1,-10.2,69.0,0.01,12.7,10.17039
2016,01,17,02,5.0,-12.3,66.0,0.01,13.8,10.01924
2016,01,17,03,3.9,-15.0,64.0,0.01,16.1,9.903098
2016,01,17,04,3.9,-14.3,64.0,0.01,15.0,9.852267
2016,01,17,05,3.0,-16.1,66.0,0.01,16.1,9.942931
2016,01,17,06,1.9,-17.5,66.0,0.01,16.1,10.17903
2016,01,17,07,1.0,-16.6,69.0,0.01,12.7,10.37589
2016,01,17,08,1.0,-19.9,60.0,0.01,18.4,10.37681
2016,01,17,09,1.0,-19.9,60.0,0.01,18.4,10.59559
2016,01,17,10,1.9,-17.5,58.0,0.01,16.1,11.05995
2016,01,17,11,3.0,-16.7,57.0,0.01,17.3,11.49157
2016,01,17,12,3.9,-13.7,58.0,0.01,13.8,11.62604
2016,01,17,13,3.9,-16.1,55.0,0.01,18.4,11.66974
2016,01,17,14,5.0,-16.2,52.0,0.01,21.9,11.66497
2016,01,17,15,3.9,-17.6,53.0,0.01,21.9,11.52279
2016,01,17,16,1.9,-18.1,58.0,0.01,17.3,11.54247
2016,01,17,17,1.9,-19.2,58.0,0.01,19.6,12.15572
2016,01,17,18,1.0,-19.3,63.0,0.01,17.3,12.68306
2016,01,17,19,1.0,-19.3,63.0,0.01,17.3,12.49048
2016,01,17,20,1.0,-18.7,63.0,0.01,13.8,12.37587
2016,01,17,21,1.0,-17.1,63.0,0.01,11.5,12.0041
2016,01,17,22,-0.9,-19.9,62.0,0.01,13.8,11.52827
2016,01,17,23,-0.9,-21.2,62.0,0.01,16.1,10.98862
2016,01,18,00,-2.0,-23.9,63.0,0.01,18.4,10.80783
2016,01,18,01,-2.0,-21.2,63.0,0.01,13.8,10.44468
2016,01,18,02,-2.9,-22.4,65.0,0.01,13.8,10.43092
2016,01,18,03,-2.9,-23.1,65.0,0.01,15.0,10.32857
2016,01,18,04,-4.0,-24.5,69.0,0.01,15.0,10.35211
